Time,Angle
05/07/2017 08:03:54,-50.95600128
05/07/2017 08:04:24,-51.43500137
05/07/2017 08:04:49,-50.71500015
05/07/2017 08:05:18,-51.20500183
05/07/2017 08:05:42,-50.50999832
05/07/2017 08:06:12,-50.97999954
05/07/2017 08:06:36,-50.29299927
05/07/2017 08:07:06,-50.77199936
05/07/2017 08:07:30,-50.05699921
05/07/2017 08:08:00,-50.50500107
05/07/2017 08:08:30,-49.7859993
05/07/2017 08:08:54,-50.27000046
05/07/2017 08:09:24,-49.56800079
05/07/2017 08:09:48,-50.04999924
05/07/2017 08:10:18,-49.3370018
05/07/2017 08:10:42,-49.8219986
05/07/2017 08:11:12,-49.10599899
05/07/2017 08:11:36,-49.58300018
05/07/2017 08:12:06,-48.88100052
05/07/2017 08:12:36,-49.34600067
05/07/2017 08:13:00,-48.63399887
05/07/2017 08:13:30,-49.12200165
05/07/2017 08:13:54,-48.41199875
05/07/2017 08:14:24,-48.9129982
05/07/2017 08:14:48,-48.20000076
05/07/2017 08:15:18,-48.65000153
05/07/2017 08:15:48,-47.94400024
05/07/2017 08:16:12,-48.41199875
05/07/2017 08:16:42,-47.67599869
05/07/2017 08:17:06,-48.19499969
05/07/2017 08:17:36,-47.48600006
05/07/2017 08:18:00,-47.97200012
05/07/2017 08:18:30,-47.2480011
05/07/2017 08:19:00,-47.72600174
05/07/2017 08:19:24,-47.00099945
05/07/2017 08:19:54,-47.48199844
05/07/2017 08:20:18,-46.73699951
05/07/2017 08:20:48,-47.26300049
05/07/2017 08:21:12,-46.54199982
05/07/2017 08:21:42,-47.0379982
05/07/2017 08:22:06,-46.34500122
05/07/2017 08:22:36,-46.81800079
05/07/2017 08:23:00,-46.09600067
05/07/2017 08:23:30,-46.56000137
05/07/2017 08:24:00,-45.8030014
05/07/2017 08:24:24,-46.32899857
05/07/2017 08:24:54,-45.60200119
05/07/2017 08:25:18,-46.10800171
05/07/2017 08:25:48,-45.34500122
05/07/2017 08:26:12,-45.88800049
05/07/2017 08:26:42,-45.13700104
05/07/2017 08:27:12,-45.62799835
05/07/2017 08:27:36,-44.86700058
05/07/2017 08:28:12,-45.36899948
05/07/2017 08:28:36,-44.62400055
05/07/2017 08:29:06,-45.15100098
05/07/2017 08:29:30,-44.4070015
05/07/2017 08:30:00,-44.93099976
05/07/2017 08:30:24,-44.18899918
05/07/2017 08:30:54,-44.68999863
05/07/2017 08:31:18,-43.92599869
05/07/2017 08:31:48,-44.44599915
05/07/2017 08:32:18,-43.68999863
05/07/2017 08:32:42,-44.21300125
05/07/2017 08:33:12,-43.46900177
05/07/2017 08:33:36,-44
05/07/2017 08:34:06,-43.22100067
05/07/2017 08:34:30,-43.7480011
05/07/2017 08:35:00,-42.99700165
05/07/2017 08:35:30,-43.51300049
05/07/2017 08:35:54,-42.70299911
05/07/2017 08:36:24,-43.27099991
05/07/2017 08:36:54,-42.5
05/07/2017 08:37:18,-43.04100037
05/07/2017 08:37:48,-42.27700043
05/07/2017 08:38:12,-42.8030014
05/07/2017 08:38:42,-42.04499817
05/07/2017 08:39:12,-42.55099869
05/07/2017 08:39:18,-42
05/07/2017 08:39:42,-41.74000168
05/07/2017 08:40:12,-42.31200027
05/07/2017 08:40:36,-41.52600098
05/07/2017 08:41:06,-42.09500122
05/07/2017 08:41:30,-41.29499817
05/07/2017 08:42:00,-41.84000015
05/07/2017 08:42:18,-41.04000092
05/07/2017 08:42:30,-41.04299927
05/07/2017 08:43:00,-41.58200073
05/07/2017 08:43:06,-41.04000092
05/07/2017 08:43:30,-40.77399826
05/07/2017 08:43:54,-41.35499954
05/07/2017 08:44:24,-40.56299973
05/07/2017 08:44:48,-41.11899948
05/07/2017 08:45:18,-40.32600021
05/07/2017 08:45:48,-40.88700104
05/07/2017 08:46:12,-40.08599854
05/07/2017 08:46:42,-40.63399887
05/07/2017 08:46:48,-40.07799911
05/07/2017 08:47:13,-39.81499863
05/07/2017 08:47:42,-40.39599991
05/07/2017 08:48:06,-39.56100082
05/07/2017 08:48:36,-40.15299988
05/07/2017 08:48:42,-39.60900116
05/07/2017 08:49:06,-39.34000015
05/07/2017 08:49:36,-39.90200043
05/07/2017 08:50:00,-39.11500168
05/07/2017 08:50:30,-39.66199875
05/07/2017 08:50:36,-39.10699844
05/07/2017 08:51:00,-38.8370018
05/07/2017 08:51:30,-39.41199875
05/07/2017 08:51:36,-38.84999847
05/07/2017 08:52:00,-38.59500122
05/07/2017 08:52:24,-39.17399979
05/07/2017 08:52:42,-38.3730011
05/07/2017 08:52:54,-38.37200165
05/07/2017 08:53:24,-38.93700027
05/07/2017 08:53:48,-38.12799835
05/07/2017 08:54:24,-38.68500137
05/07/2017 08:54:48,-37.85400009
05/07/2017 08:55:18,-38.44400024
05/07/2017 08:55:42,-37.61999893
05/07/2017 08:56:12,-38.2159996
05/07/2017 08:56:36,-37.40599823
05/07/2017 08:57:07,-37.97999954
05/07/2017 08:57:12,-37.42900085
05/07/2017 08:57:36,-37.1590004
05/07/2017 08:58:06,-37.71900177
05/07/2017 08:58:12,-37.13899994
05/07/2017 08:58:36,-36.85900116
05/07/2017 08:59:12,-37.47000122
05/07/2017 08:59:36,-36.63000107
05/07/2017 09:00:06,-37.21099854
05/07/2017 09:00:12,-36.6590004
05/07/2017 09:00:36,-36.38100052
05/07/2017 09:01:06,-36.96500015
05/07/2017 09:01:30,-36.16199875
05/07/2017 09:02:06,-36.70899963
05/07/2017 09:02:30,-35.87599945
05/07/2017 09:03:00,-36.47499847
05/07/2017 09:03:24,-35.65000153
05/07/2017 09:03:54,-36.23799896
05/07/2017 09:04:00,-35.68999863
05/07/2017 09:04:24,-35.40999985
05/07/2017 09:04:54,-35.99900055
05/07/2017 09:05:18,-35.1629982
05/07/2017 09:05:54,-35.74000168
05/07/2017 09:06:18,-34.90599823
05/07/2017 09:06:48,-35.47800064
05/07/2017 09:06:54,-34.93999863
05/07/2017 09:07:18,-34.67699814
05/07/2017 09:07:42,-35.25799942
05/07/2017 09:07:48,-34.70800018
05/07/2017 09:08:12,-34.45600128
05/07/2017 09:08:36,-35.02899933
05/07/2017 09:08:42,-34.48300171
05/07/2017 09:09:06,-34.2179985
05/07/2017 09:09:36,-34.79199982
05/07/2017 09:10:00,-33.99000168
05/07/2017 09:10:30,-34.54299927
05/07/2017 09:11:00,-33.7519989
05/07/2017 09:11:24,-34.33399963
05/07/2017 09:11:30,-33.78499985
05/07/2017 09:11:54,-33.53699875
05/07/2017 09:12:18,-34.07899857
05/07/2017 09:12:36,-33.28099823
05/07/2017 09:12:48,-33.27799988
05/07/2017 09:13:18,-33.84700012
05/07/2017 09:13:42,-33.04499817
05/07/2017 09:14:12,-33.61500168
05/07/2017 09:14:36,-32.81000137
05/07/2017 09:15:06,-33.39400101
05/07/2017 09:15:30,-32.58499908
05/07/2017 09:16:00,-33.15999985
05/07/2017 09:16:24,-32.36600113
05/07/2017 09:16:54,-32.92100143
05/07/2017 09:17:18,-32.13399887
05/07/2017 09:17:48,-32.67699814
05/07/2017 09:18:18,-31.90399933
05/07/2017 09:18:42,-32.45299911
05/07/2017 09:19:12,-31.67000008
05/07/2017 09:19:36,-32.22299957
05/07/2017 09:20:06,-31.43300056
05/07/2017 09:20:30,-31.9829998
05/07/2017 09:21:00,-31.20599937
05/07/2017 09:21:31,-31.73600006
05/07/2017 09:21:55,-30.97900009
05/07/2017 09:22:25,-31.49600029
05/07/2017 09:22:54,-30.75
05/07/2017 09:23:19,-31.26300049
05/07/2017 09:23:49,-30.50399971
05/07/2017 09:24:13,-31.03000069
05/07/2017 09:24:43,-30.28700066
05/07/2017 09:25:06,-30.80400085
05/07/2017 09:25:37,-30.03000069
05/07/2017 09:26:00,-30.57299995
05/07/2017 09:26:31,-29.80400085
05/07/2017 09:26:54,-30.37100029
05/07/2017 09:27:25,-29.57900047
05/07/2017 09:27:49,-30.12299919
05/07/2017 09:28:19,-29.3579998
05/07/2017 09:28:43,-29.89800072
05/07/2017 09:29:13,-29.11300087
05/07/2017 09:29:37,-29.64900017
05/07/2017 09:30:08,-28.87800026
05/07/2017 09:30:30,-29.45400047
05/07/2017 09:31:01,-28.66300011
05/07/2017 09:31:25,-29.20299911
05/07/2017 09:31:55,-28.42099953
05/07/2017 09:32:19,-28.96999931
05/07/2017 09:32:25,-28.42700005
05/07/2017 09:32:49,-28.16600037
05/07/2017 09:33:13,-28.7310009
05/07/2017 09:33:43,-27.95100021
05/07/2017 09:34:07,-28.50900078
05/07/2017 09:34:13,-27.95400047
05/07/2017 09:34:37,-27.69599915
05/07/2017 09:35:01,-28.27499962
05/07/2017 09:35:31,-27.48999977
05/07/2017 09:35:55,-28.04000092
05/07/2017 09:36:07,-27.27000046
05/07/2017 09:36:25,-27.25499916
05/07/2017 09:36:49,-27.81800079
05/07/2017 09:37:19,-27.02499962
05/07/2017 09:37:43,-27.57799911
05/07/2017 09:38:13,-26.8029995
05/07/2017 09:38:37,-27.37400055
05/07/2017 09:39:07,-26.57099915
05/07/2017 09:39:31,-27.13199997
05/07/2017 09:39:37,-26.57600021
05/07/2017 09:40:01,-26.32500076
05/07/2017 09:40:25,-26.88100052
05/07/2017 09:40:55,-26.08399963
05/07/2017 09:41:19,-26.64699936
05/07/2017 09:41:49,-25.87700081
05/07/2017 09:42:13,-26.43799973
05/07/2017 09:42:31,-25.62299919
05/07/2017 09:42:43,-25.61800003
05/07/2017 09:43:07,-26.18600082
05/07/2017 09:43:37,-25.40800095
05/07/2017 09:44:01,-25.95800018
05/07/2017 09:44:31,-25.17300034
05/07/2017 09:44:55,-25.71100044
05/07/2017 09:45:25,-24.93799973
05/07/2017 09:45:49,-25.48200035
05/07/2017 09:46:19,-24.71999931
05/07/2017 09:46:43,-25.26199913
05/07/2017 09:46:49,-24.71500015
05/07/2017 09:47:13,-24.46500015
05/07/2017 09:47:37,-25.02799988
05/07/2017 09:47:43,-24.49300003
05/07/2017 09:48:07,-24.23999977
05/07/2017 09:48:31,-24.79100037
05/07/2017 09:48:37,-24.23500061
05/07/2017 09:49:01,-23.98600006
05/07/2017 09:49:25,-24.55200005
05/07/2017 09:49:37,-23.73999977
05/07/2017 09:49:55,-23.74099922
05/07/2017 09:50:25,-24.30500031
05/07/2017 09:50:31,-23.75499916
05/07/2017 09:50:55,-23.49099922
05/07/2017 09:51:19,-24.07999992
05/07/2017 09:51:25,-23.54400063
05/07/2017 09:51:49,-23.2859993
05/07/2017 09:52:19,-23.80800056
05/07/2017 09:52:25,-23.25
05/07/2017 09:52:49,-22.96800041
05/07/2017 09:53:13,-23.58799934
05/07/2017 09:53:19,-23.03499985
05/07/2017 09:53:43,-22.77400017
05/07/2017 09:54:07,-23.36899948
05/07/2017 09:54:13,-22.81399918
05/07/2017 09:54:37,-22.56399918
05/07/2017 09:55:07,-23.11199951
05/07/2017 09:55:31,-22.29899979
05/07/2017 09:56:01,-22.86100006
05/07/2017 09:56:07,-22.30800056
05/07/2017 09:56:31,-22.05900002
05/07/2017 09:57:01,-22.61499977
05/07/2017 09:57:25,-21.79800034
05/07/2017 09:57:55,-22.36899948
05/07/2017 09:58:25,-21.58699989
05/07/2017 09:58:55,-22.12000084
05/07/2017 09:59:19,-21.35899925
05/07/2017 09:59:55,-21.84900093
05/07/2017 10:00:01,-21.30500031
05/07/2017 10:00:25,-21.04599953
05/07/2017 10:01:01,-21.58799934
05/07/2017 10:01:25,-20.79400063
05/07/2017 10:02:01,-21.3220005
05/07/2017 10:02:25,-20.54599953
05/07/2017 10:03:01,-21.06399918
05/07/2017 10:03:25,-20.28499985
05/07/2017 10:04:01,-20.80999947
05/07/2017 10:04:25,-20.00399971
05/07/2017 10:05:01,-20.54800034
05/07/2017 10:05:31,-19.77199936
05/07/2017 10:06:07,-20.26600075
05/07/2017 10:06:31,-19.46899986
05/07/2017 10:07:13,-19.97699928
05/07/2017 10:07:19,-19.42900085
05/07/2017 10:07:43,-19.1609993
05/07/2017 10:08:19,-19.69099998
05/07/2017 10:08:25,-19.1420002
05/07/2017 10:08:49,-18.8939991
05/07/2017 10:09:25,-19.42200089
05/07/2017 10:09:49,-18.62299919
05/07/2017 10:10:25,-19.15800095
05/07/2017 10:10:49,-18.34900093
05/07/2017 10:11:31,-18.85499954
05/07/2017 10:11:37,-18.30900002
05/07/2017 10:12:01,-18.05500031
05/07/2017 10:12:37,-18.58699989
05/07/2017 10:12:43,-18.05400085
05/07/2017 10:13:07,-17.80200005
05/07/2017 10:13:37,-18.32699966
05/07/2017 10:13:43,-17.78899956
05/07/2017 10:14:07,-17.51799965
05/07/2017 10:14:37,-18.07699966
05/07/2017 10:15:01,-17.28499985
05/07/2017 10:15:43,-17.80400085
05/07/2017 10:16:07,-16.9810009
05/07/2017 10:16:49,-17.53199959
05/07/2017 10:17:13,-16.71100044
05/07/2017 10:17:43,-17.28000069
05/07/2017 10:18:07,-16.49500084
05/07/2017 10:18:43,-17.01199913
05/07/2017 10:18:49,-16.45999908
05/07/2017 10:19:13,-16.17900085
05/07/2017 10:19:43,-16.75300026
05/07/2017 10:19:49,-16.20000076
05/07/2017 10:20:13,-15.94200039
05/07/2017 10:20:43,-16.50300026
05/07/2017 10:20:49,-15.94499969
05/07/2017 10:21:13,-15.66399956
05/07/2017 10:21:49,-16.22699928
05/07/2017 10:22:13,-15.41600037
05/07/2017 10:22:55,-15.94299984
05/07/2017 10:23:19,-15.08699989
05/07/2017 10:23:55,-15.67199993
05/07/2017 10:24:01,-15.12800026
05/07/2017 10:24:25,-14.86800003
05/07/2017 10:24:49,-15.43900013
05/07/2017 10:24:55,-14.89000034
05/07/2017 10:25:19,-14.63099957
05/07/2017 10:25:49,-15.1960001
05/07/2017 10:26:13,-14.36900043
05/07/2017 10:26:55,-14.91800022
05/07/2017 10:27:19,-14.04699993
05/07/2017 10:27:55,-14.66300011
05/07/2017 10:28:19,-13.82999992
05/07/2017 10:28:49,-14.40799999
05/07/2017 10:29:07,-13.60499954
05/07/2017 10:29:19,-13.59500027
05/07/2017 10:29:49,-14.13599968
05/07/2017 10:29:55,-13.58600044
05/07/2017 10:30:19,-13.31099987
05/07/2017 10:30:55,-13.89299965
05/07/2017 10:31:19,-13.04699993
05/07/2017 10:31:55,-13.61999989
05/07/2017 10:32:19,-12.78899956
05/07/2017 10:32:49,-13.38899994
05/07/2017 10:33:13,-12.55200005
05/07/2017 10:33:55,-13.09599972
05/07/2017 10:34:01,-12.54800034
05/07/2017 10:34:25,-12.25199986
05/07/2017 10:35:01,-12.83600044
05/07/2017 10:35:25,-11.99100018
05/07/2017 10:35:55,-12.58500004
05/07/2017 10:36:01,-12.00899982
05/07/2017 10:36:25,-11.73600006
05/07/2017 10:37:01,-12.30799961
05/07/2017 10:37:25,-11.48900032
05/07/2017 10:38:01,-12.04199982
05/07/2017 10:38:07,-11.47399998
05/07/2017 10:38:31,-11.17700005
05/07/2017 10:39:01,-11.7869997
05/07/2017 10:39:07,-11.22599983
05/07/2017 10:39:31,-10.96500015
05/07/2017 10:39:55,-11.5539999
05/07/2017 10:40:01,-10.99300003
05/07/2017 10:40:25,-10.72999954
05/07/2017 10:40:55,-11.28299999
05/07/2017 10:41:01,-10.74499989
05/07/2017 10:41:25,-10.48200035
05/07/2017 10:42:01,-11.02999973
05/07/2017 10:42:25,-10.17500019
05/07/2017 10:42:55,-10.77700043
05/07/2017 10:43:01,-10.21500015
05/07/2017 10:43:25,-9.923999786
05/07/2017 10:43:49,-10.53899956
05/07/2017 10:43:55,-9.960000038
05/07/2017 10:44:19,-9.682999611
05/07/2017 10:44:55,-10.27299976
05/07/2017 10:45:19,-9.43200016
05/07/2017 10:45:49,-10.01599979
05/07/2017 10:45:55,-9.451000214
05/07/2017 10:46:19,-9.152999878
05/07/2017 10:46:49,-9.774000168
05/07/2017 10:46:55,-9.206000328
05/07/2017 10:47:18,-8.93900013
05/07/2017 10:47:43,-9.538000107
05/07/2017 10:47:49,-8.967000008
05/07/2017 10:48:13,-8.68999958
05/07/2017 10:48:43,-9.284999847
05/07/2017 10:48:49,-8.730999947
05/07/2017 10:49:13,-8.447999954
05/07/2017 10:49:49,-9.01099968
05/07/2017 10:50:13,-8.142999649
05/07/2017 10:50:49,-8.748000145
05/07/2017 10:51:13,-7.90500021
05/07/2017 10:51:49,-8.493000031
05/07/2017 10:52:13,-7.633999825
05/07/2017 10:52:55,-8.211999893
05/07/2017 10:53:19,-7.364999771
05/07/2017 10:53:49,-7.960999966
05/07/2017 10:53:55,-7.387000084
05/07/2017 10:54:19,-7.09800005
05/07/2017 10:54:43,-7.737999916
05/07/2017 10:54:49,-7.172999859
05/07/2017 10:55:13,-6.880000114
05/07/2017 10:55:37,-7.507999897
05/07/2017 10:55:43,-6.923999786
05/07/2017 10:56:07,-6.657000065
05/07/2017 10:56:43,-7.237999916
05/07/2017 10:57:07,-6.373000145
05/07/2017 10:57:43,-6.96999979
05/07/2017 10:58:07,-6.111999989
05/07/2017 10:58:37,-6.730999947
05/07/2017 10:58:43,-6.176000118
05/07/2017 10:59:07,-5.90199995
05/07/2017 10:59:31,-6.489999771
05/07/2017 10:59:37,-5.926000118
05/07/2017 11:00:01,-5.647999763
05/07/2017 11:00:31,-6.242000103
05/07/2017 11:00:55,-5.409999847
05/07/2017 11:01:25,-6.004000187
05/07/2017 11:01:31,-5.433000088
05/07/2017 11:01:55,-5.140999794
05/07/2017 11:02:18,-5.784999847
05/07/2017 11:02:25,-5.198999882
05/07/2017 11:02:49,-4.920000076
05/07/2017 11:03:19,-5.532999992
05/07/2017 11:03:43,-4.710000038
05/07/2017 11:04:13,-5.282000065
05/07/2017 11:04:19,-4.709000111
05/07/2017 11:04:43,-4.453000069
05/07/2017 11:05:07,-5.045000076
05/07/2017 11:05:13,-4.475999832
05/07/2017 11:05:37,-4.21600008
05/07/2017 11:06:01,-4.81799984
05/07/2017 11:06:13,-4.019000053
05/07/2017 11:06:31,-4.008999825
05/07/2017 11:06:55,-4.597000122
05/07/2017 11:07:01,-4.050000191
05/07/2017 11:07:25,-3.786000013
05/07/2017 11:07:48,-4.363999844
05/07/2017 11:07:55,-3.821000099
05/07/2017 11:08:19,-3.559000015
05/07/2017 11:08:43,-4.122000217
05/07/2017 11:08:55,-3.329999924
05/07/2017 11:09:13,-3.332000017
05/07/2017 11:09:37,-3.900000095
05/07/2017 11:09:55,-3.10800004
05/07/2017 11:10:07,-3.104000092
05/07/2017 11:10:31,-3.690000057
05/07/2017 11:10:37,-3.119999886
05/07/2017 11:11:01,-2.857000113
05/07/2017 11:11:25,-3.45600009
05/07/2017 11:11:31,-2.905999899
05/07/2017 11:11:55,-2.638999939
05/07/2017 11:12:19,-3.194000006
05/07/2017 11:12:25,-2.632999897
05/07/2017 11:12:49,-2.372999907
05/07/2017 11:13:13,-2.969000101
05/07/2017 11:13:31,-2.167999983
05/07/2017 11:13:43,-2.165999889
05/07/2017 11:14:07,-2.755000114
05/07/2017 11:14:13,-2.183000088
05/07/2017 11:14:37,-1.909999967
05/07/2017 11:15:01,-2.505000114
05/07/2017 11:15:07,-1.960999966
05/07/2017 11:15:31,-1.713999987
05/07/2017 11:15:55,-2.267999887
05/07/2017 11:16:25,-1.468000054
05/07/2017 11:16:48,-2.039000034
05/07/2017 11:17:01,-1.235999942
05/07/2017 11:17:19,-1.241000056
05/07/2017 11:17:43,-1.807000041
05/07/2017 11:18:13,-1.023000002
05/07/2017 11:18:37,-1.572999954
05/07/2017 11:19:07,-0.771000028
05/07/2017 11:19:31,-1.338000059
05/07/2017 11:19:37,-0.799000025
05/07/2017 11:20:01,-0.550999999
05/07/2017 11:20:25,-1.105999947
05/07/2017 11:20:55,-0.300999999
05/07/2017 11:21:19,-0.888000011
05/07/2017 11:21:49,-0.083999999
05/07/2017 11:22:19,-0.648000002
05/07/2017 11:22:43,0.128999993
05/07/2017 11:23:13,-0.409999996
05/07/2017 11:23:37,0.365999997
05/07/2017 11:24:07,-0.164000005
05/07/2017 11:24:31,0.605000019
05/07/2017 11:25:01,0.039999999
05/07/2017 11:25:25,0.822000027
05/07/2017 11:25:55,0.293000013
05/07/2017 11:26:19,1.049999952
05/07/2017 11:26:49,0.522000015
05/07/2017 11:27:12,1.296000004
05/07/2017 11:27:43,0.75
05/07/2017 11:28:07,1.54400003
05/07/2017 11:28:37,1.001000047
05/07/2017 11:29:01,1.756000042
05/07/2017 11:29:30,1.205000043
05/07/2017 11:29:55,2.030999899
05/07/2017 11:30:25,1.449000001
05/07/2017 11:30:49,2.232000113
05/07/2017 11:31:19,1.694000006
05/07/2017 11:31:43,2.463000059
05/07/2017 11:32:13,1.924000025
05/07/2017 11:32:37,2.700000048
05/07/2017 11:33:07,2.138000011
05/07/2017 11:33:31,2.923000097
05/07/2017 11:34:01,2.36500001
05/07/2017 11:34:25,3.153000116
05/07/2017 11:34:55,2.592000008
05/07/2017 11:35:19,3.381000042
05/07/2017 11:35:49,2.835000038
05/07/2017 11:36:13,3.611999989
05/07/2017 11:36:43,3.048000097
05/07/2017 11:37:07,3.855000019
05/07/2017 11:37:37,3.298000097
05/07/2017 11:38:01,4.059999943
05/07/2017 11:38:31,3.546999931
05/07/2017 11:38:55,4.313000202
05/07/2017 11:39:25,3.78399992
05/07/2017 11:39:49,4.543000221
05/07/2017 11:40:19,4.006999969
05/07/2017 11:40:43,4.763999939
05/07/2017 11:41:13,4.225999832
05/07/2017 11:41:37,4.988999844
05/07/2017 11:42:07,4.461999893
05/07/2017 11:42:31,5.247000217
05/07/2017 11:43:01,4.711999893
05/07/2017 11:43:25,5.480999947
05/07/2017 11:43:55,4.941999912
05/07/2017 11:44:19,5.695000172
05/07/2017 11:44:49,5.175000191
05/07/2017 11:45:13,5.929999828
05/07/2017 11:45:43,5.40199995
05/07/2017 11:46:07,6.163000107
05/07/2017 11:46:37,5.625999928
05/07/2017 11:47:01,6.393000126
05/07/2017 11:47:31,5.860000134
05/07/2017 11:47:55,6.630000114
05/07/2017 11:48:25,6.077000141
05/07/2017 11:48:49,6.846000195
05/07/2017 11:49:19,6.315999985
05/07/2017 11:49:43,7.114999771
05/07/2017 11:50:13,6.574999809
05/07/2017 11:50:37,7.315000057
05/07/2017 11:51:07,6.795000076
05/07/2017 11:51:31,7.550000191
05/07/2017 11:52:01,6.995999813
05/07/2017 11:52:25,7.770999908
05/07/2017 11:52:55,7.235000134
05/07/2017 11:53:19,8.012999535
05/07/2017 11:53:49,7.515999794
05/07/2017 11:54:19,8.251999855
05/07/2017 11:54:43,7.732999802
05/07/2017 11:55:13,8.517000198
05/07/2017 11:55:37,7.954999924
05/07/2017 11:55:43,8.484000206
05/07/2017 11:56:07,8.732000351
05/07/2017 11:56:31,8.180000305
05/07/2017 11:57:01,8.982000351
05/07/2017 11:57:25,8.444000244
05/07/2017 11:57:55,9.218000412
05/07/2017 11:58:25,8.675000191
05/07/2017 11:58:49,9.467000008
05/07/2017 11:59:19,8.923999786
05/07/2017 11:59:43,9.68200016
05/07/2017 12:00:13,9.142999649
05/07/2017 12:00:37,9.907999992
05/07/2017 12:01:07,9.366999626
05/07/2017 12:01:31,10.14599991
05/07/2017 12:02:01,9.614999771
05/07/2017 12:02:25,10.38899994
05/07/2017 12:02:55,9.850999832
05/07/2017 12:03:19,10.61800003
05/07/2017 12:03:49,10.06999969
05/07/2017 12:04:13,10.85099983
05/07/2017 12:04:43,10.30300045
05/07/2017 12:05:07,11.06200027
05/07/2017 12:05:37,10.5539999
05/07/2017 12:06:01,11.32800007
05/07/2017 12:06:07,11.33600044
05/07/2017 12:06:31,10.77799988
05/07/2017 12:07:01,11.57699966
05/07/2017 12:07:25,11.02400017
05/07/2017 12:07:55,11.8210001
05/07/2017 12:08:19,11.23400021
05/07/2017 12:08:25,11.77999973
05/07/2017 12:08:49,12.03899956
05/07/2017 12:09:13,11.48400021
05/07/2017 12:09:19,12.03899956
05/07/2017 12:09:43,12.29699993
05/07/2017 12:10:07,11.70300007
05/07/2017 12:10:37,12.49300003
05/07/2017 12:11:01,11.93000031
05/07/2017 12:11:31,12.69400024
05/07/2017 12:11:55,12.14400005
05/07/2017 12:12:01,12.67599964
05/07/2017 12:12:25,12.94499969
05/07/2017 12:12:49,12.38700008
05/07/2017 12:13:19,13.17199993
05/07/2017 12:13:43,12.64599991
05/07/2017 12:14:13,13.42199993
05/07/2017 12:14:37,12.84799957
05/07/2017 12:14:43,13.38300037
05/07/2017 12:15:07,13.62699986
05/07/2017 12:15:31,13.06900024
05/07/2017 12:15:37,13.61800003
05/07/2017 12:16:01,13.88799953
05/07/2017 12:16:25,13.31599998
05/07/2017 12:16:55,14.09300041
05/07/2017 12:17:19,13.56799984
05/07/2017 12:17:25,14.10000038
05/07/2017 12:17:49,14.36400032
05/07/2017 12:18:13,13.80000019
05/07/2017 12:18:43,14.59500027
05/07/2017 12:19:07,13.99800014
05/07/2017 12:19:13,14.54300022
05/07/2017 12:19:37,14.80200005
05/07/2017 12:20:01,14.24100018
05/07/2017 12:20:13,15.03199959
05/07/2017 12:20:31,15.0340004
05/07/2017 12:20:55,14.48799992
05/07/2017 12:21:01,15.03800011
05/07/2017 12:21:25,15.30500031
05/07/2017 12:21:49,14.72700024
05/07/2017 12:21:55,15.2840004
05/07/2017 12:22:19,15.53600025
05/07/2017 12:22:43,14.93299961
05/07/2017 12:22:49,15.48499966
05/07/2017 12:23:13,15.75
05/07/2017 12:23:37,15.16100025
05/07/2017 12:23:43,15.71000004
05/07/2017 12:24:07,15.98600006
05/07/2017 12:24:31,15.43200016
05/07/2017 12:24:37,15.98099995
05/07/2017 12:25:01,16.24799919
05/07/2017 12:25:31,15.68000031
05/07/2017 12:25:37,16.22400093
05/07/2017 12:26:01,16.48399925
05/07/2017 12:26:25,15.89299965
