Time,Angle
05/06/2017 09:02:43,-36.57799911
05/06/2017 09:03:08,-35.71300125
05/06/2017 09:03:37,-36.31499863
05/06/2017 09:03:43,-35.75400162
05/06/2017 09:04:08,-35.4980011
05/06/2017 09:04:31,-36.07500076
05/06/2017 09:04:43,-35.24000168
05/06/2017 09:05:02,-35.20600128
05/06/2017 09:05:31,-35.83499908
05/06/2017 09:05:56,-34.99100113
05/06/2017 09:06:25,-35.60900116
05/06/2017 09:06:50,-34.75400162
05/06/2017 09:07:19,-35.37200165
05/06/2017 09:07:44,-34.53900146
05/06/2017 09:08:13,-35.14899826
05/06/2017 09:08:38,-34.33000183
05/06/2017 09:09:07,-34.93299866
05/06/2017 09:09:32,-34.09000015
05/06/2017 09:10:01,-34.68700027
05/06/2017 09:10:26,-33.86399841
05/06/2017 09:10:55,-34.4640007
05/06/2017 09:11:20,-33.62200165
05/06/2017 09:11:49,-34.24300003
05/06/2017 09:12:14,-33.36299896
05/06/2017 09:12:43,-33.97399902
05/06/2017 09:12:49,-33.41600037
05/06/2017 09:13:14,-33.14500046
05/06/2017 09:13:43,-33.73500061
05/06/2017 09:14:08,-32.93299866
05/06/2017 09:14:37,-33.51900101
05/06/2017 09:15:02,-32.68700027
05/06/2017 09:15:31,-33.29199982
05/06/2017 09:15:56,-32.48300171
05/06/2017 09:16:25,-33.04800034
05/06/2017 09:16:50,-32.25600052
05/06/2017 09:17:19,-32.82600021
05/06/2017 09:17:44,-32.01399994
05/06/2017 09:18:13,-32.58300018
05/06/2017 09:18:38,-31.78700066
05/06/2017 09:19:07,-32.36800003
05/06/2017 09:19:32,-31.58499908
05/06/2017 09:20:01,-32.13100052
05/06/2017 09:20:26,-31.35000038
05/06/2017 09:20:55,-31.88699913
05/06/2017 09:21:26,-31.1079998
05/06/2017 09:21:49,-31.64299965
05/06/2017 09:22:20,-30.86499977
05/06/2017 09:22:43,-31.42099953
05/06/2017 09:23:14,-30.64299965
05/06/2017 09:23:37,-31.18600082
05/06/2017 09:24:08,-30.43400002
05/06/2017 09:24:31,-30.95800018
05/06/2017 09:25:02,-30.19400024
05/06/2017 09:25:25,-30.72400093
05/06/2017 09:25:56,-29.98699951
05/06/2017 09:26:19,-30.53000069
05/06/2017 09:26:50,-29.75300026
05/06/2017 09:27:13,-30.29400063
05/06/2017 09:27:44,-29.50099945
05/06/2017 09:28:07,-30.05999947
05/06/2017 09:28:38,-29.29700089
05/06/2017 09:29:01,-29.81900024
05/06/2017 09:29:32,-29.06100082
05/06/2017 09:29:55,-29.58399963
05/06/2017 09:30:20,-28.81999969
05/06/2017 09:30:26,-28.80999947
05/06/2017 09:30:49,-29.36499977
05/06/2017 09:31:07,-28.56200027
05/06/2017 09:31:20,-28.56200027
05/06/2017 09:31:43,-29.13899994
05/06/2017 09:32:14,-28.34600067
05/06/2017 09:32:37,-28.87899971
05/06/2017 09:33:08,-28.11700058
05/06/2017 09:33:31,-28.65099907
05/06/2017 09:34:02,-27.88599968
05/06/2017 09:34:25,-28.44000053
05/06/2017 09:34:56,-27.6609993
05/06/2017 09:35:19,-28.2159996
05/06/2017 09:35:50,-27.42099953
05/06/2017 09:36:13,-27.97599983
05/06/2017 09:36:44,-27.18400002
05/06/2017 09:37:07,-27.7310009
05/06/2017 09:37:38,-26.95700073
05/06/2017 09:38:01,-27.52599907
05/06/2017 09:38:32,-26.72599983
05/06/2017 09:38:55,-27.29800034
05/06/2017 09:39:01,-26.73999977
05/06/2017 09:39:25,-26.4829998
05/06/2017 09:39:49,-27.04899979
05/06/2017 09:39:55,-26.49300003
05/06/2017 09:40:19,-26.2310009
05/06/2017 09:40:43,-26.81100082
05/06/2017 09:41:07,-26.0189991
05/06/2017 09:41:14,-26.01300049
05/06/2017 09:41:37,-26.58200073
05/06/2017 09:41:43,-26.01799965
05/06/2017 09:42:08,-25.75900078
05/06/2017 09:42:31,-26.35400009
05/06/2017 09:43:02,-25.54999924
05/06/2017 09:43:25,-26.12999916
05/06/2017 09:43:31,-25.57500076
05/06/2017 09:43:55,-25.30999947
05/06/2017 09:44:19,-25.88699913
05/06/2017 09:44:50,-25.07600021
05/06/2017 09:45:13,-25.64500046
05/06/2017 09:45:44,-24.84600067
05/06/2017 09:46:07,-25.43000031
05/06/2017 09:46:38,-24.63299942
05/06/2017 09:47:01,-25.20899963
05/06/2017 09:47:07,-24.65200043
05/06/2017 09:47:32,-24.38699913
05/06/2017 09:47:55,-24.9489994
05/06/2017 09:48:01,-24.39699936
05/06/2017 09:48:26,-24.13299942
05/06/2017 09:48:49,-24.72400093
05/06/2017 09:48:55,-24.15099907
05/06/2017 09:49:20,-23.89900017
05/06/2017 09:49:43,-24.50300026
05/06/2017 09:50:14,-23.6970005
05/06/2017 09:50:37,-24.27799988
05/06/2017 09:50:43,-23.7159996
05/06/2017 09:51:08,-23.44499969
05/06/2017 09:51:32,-24.01399994
05/06/2017 09:52:02,-23.24300003
05/06/2017 09:52:25,-23.79199982
05/06/2017 09:52:31,-23.24099922
05/06/2017 09:52:55,-22.9810009
05/06/2017 09:53:19,-23.57500076
05/06/2017 09:53:25,-23.01499939
05/06/2017 09:53:49,-22.75300026
05/06/2017 09:54:13,-23.34600067
05/06/2017 09:54:19,-22.77300072
05/06/2017 09:54:44,-22.50699997
05/06/2017 09:55:07,-23.11400032
05/06/2017 09:55:25,-22.28899956
05/06/2017 09:55:38,-22.2840004
05/06/2017 09:56:07,-22.85300064
05/06/2017 09:56:32,-21.99699974
05/06/2017 09:57:01,-22.61300087
05/06/2017 09:57:07,-22.03700066
05/06/2017 09:57:32,-21.75300026
05/06/2017 09:58:01,-22.36300087
05/06/2017 09:58:26,-21.53100014
05/06/2017 09:58:55,-22.11599922
05/06/2017 09:59:01,-21.56299973
05/06/2017 09:59:26,-21.27899933
05/06/2017 10:00:01,-21.83600044
05/06/2017 10:00:07,-21.25600052
05/06/2017 10:00:32,-20.97900009
05/06/2017 10:01:01,-21.5890007
05/06/2017 10:01:26,-20.76600075
05/06/2017 10:01:55,-21.36100006
05/06/2017 10:02:20,-20.52499962
05/06/2017 10:02:55,-21.10099983
05/06/2017 10:03:20,-20.2329998
05/06/2017 10:03:55,-20.83200073
05/06/2017 10:04:01,-20.23999977
05/06/2017 10:04:26,-19.97699928
05/06/2017 10:04:55,-20.58200073
05/06/2017 10:05:01,-19.99900055
05/06/2017 10:05:26,-19.7159996
05/06/2017 10:05:55,-20.32099915
05/06/2017 10:06:01,-19.75499916
05/06/2017 10:06:25,-19.48500061
05/06/2017 10:07:01,-20.02899933
05/06/2017 10:07:07,-19.47900009
05/06/2017 10:07:32,-19.1970005
05/06/2017 10:08:07,-19.74200058
05/06/2017 10:08:13,-19.18700027
05/06/2017 10:08:38,-18.90500069
05/06/2017 10:09:07,-19.51099968
05/06/2017 10:09:32,-18.67700005
05/06/2017 10:10:07,-19.27000046
05/06/2017 10:10:32,-18.40600014
05/06/2017 10:11:13,-18.9640007
05/06/2017 10:11:38,-18.08499908
05/06/2017 10:12:19,-18.67900085
05/06/2017 10:12:44,-17.86599922
05/06/2017 10:13:13,-18.45400047
05/06/2017 10:13:38,-17.61000061
05/06/2017 10:14:13,-18.18600082
05/06/2017 10:14:19,-17.64800072
05/06/2017 10:14:44,-17.375
05/06/2017 10:15:19,-17.89800072
05/06/2017 10:15:25,-17.33699989
05/06/2017 10:15:50,-17.06200027
05/06/2017 10:16:25,-17.63199997
05/06/2017 10:16:50,-16.82999992
05/06/2017 10:17:19,-17.39599991
05/06/2017 10:17:44,-16.5909996
05/06/2017 10:18:13,-17.14100075
05/06/2017 10:18:19,-16.5909996
05/06/2017 10:18:43,-16.3239994
05/06/2017 10:19:19,-16.87000084
05/06/2017 10:19:25,-16.31399918
05/06/2017 10:19:50,-16.04400063
05/06/2017 10:20:19,-16.61100006
05/06/2017 10:20:50,-15.82900047
05/06/2017 10:21:19,-16.37100029
05/06/2017 10:21:44,-15.57299995
05/06/2017 10:22:19,-16.09700012
05/06/2017 10:22:25,-15.54500008
05/06/2017 10:22:50,-15.27200031
05/06/2017 10:23:25,-15.81900024
05/06/2017 10:23:31,-15.2489996
05/06/2017 10:23:56,-14.97599983
05/06/2017 10:24:19,-15.57600021
05/06/2017 10:24:50,-14.79399967
05/06/2017 10:25:13,-15.33899975
05/06/2017 10:25:31,-14.55500031
05/06/2017 10:25:44,-14.55599976
05/06/2017 10:26:13,-15.09399986
05/06/2017 10:26:31,-14.29899979
05/06/2017 10:26:44,-14.29199982
05/06/2017 10:27:13,-14.82499981
05/06/2017 10:27:19,-14.27999973
05/06/2017 10:27:44,-14.01099968
05/06/2017 10:28:13,-14.58699989
05/06/2017 10:28:38,-13.77799988
05/06/2017 10:29:07,-14.35700035
05/06/2017 10:29:32,-13.55300045
05/06/2017 10:30:07,-14.09200001
05/06/2017 10:30:13,-13.56700039
05/06/2017 10:30:38,-13.30900002
05/06/2017 10:31:07,-13.84200001
05/06/2017 10:31:32,-13.01399994
05/06/2017 10:32:01,-13.61299992
05/06/2017 10:32:26,-12.81000042
05/06/2017 10:32:55,-13.36900043
05/06/2017 10:33:01,-12.83199978
05/06/2017 10:33:26,-12.56900024
05/06/2017 10:34:01,-13.09599972
05/06/2017 10:34:26,-12.2869997
05/06/2017 10:35:01,-12.82699966
05/06/2017 10:35:07,-12.28499985
05/06/2017 10:35:32,-12.01599979
05/06/2017 10:36:01,-12.5909996
05/06/2017 10:36:26,-11.77799988
05/06/2017 10:37:01,-12.33600044
05/06/2017 10:37:25,-11.54800034
05/06/2017 10:38:01,-12.05900002
05/06/2017 10:38:26,-11.28199959
05/06/2017 10:38:55,-11.8210001
05/06/2017 10:39:01,-11.26299953
05/06/2017 10:39:26,-11.01500034
05/06/2017 10:39:49,-11.60400009
05/06/2017 10:40:07,-10.79899979
05/06/2017 10:40:20,-10.79500008
05/06/2017 10:40:43,-11.35499954
05/06/2017 10:41:01,-10.57900047
05/06/2017 10:41:13,-10.57999992
05/06/2017 10:41:43,-11.11400032
05/06/2017 10:42:08,-10.28999996
05/06/2017 10:42:37,-10.86699963
05/06/2017 10:42:43,-10.31299973
05/06/2017 10:43:08,-10.0539999
05/06/2017 10:43:31,-10.63899994
05/06/2017 10:43:37,-10.08199978
05/06/2017 10:44:02,-9.824000359
05/06/2017 10:44:25,-10.40699959
05/06/2017 10:44:56,-9.611000061
05/06/2017 10:45:25,-10.15699959
05/06/2017 10:45:50,-9.352999687
05/06/2017 10:46:25,-9.907999992
05/06/2017 10:46:49,-9.092000008
05/06/2017 10:47:19,-9.657999992
05/06/2017 10:47:25,-9.098999977
05/06/2017 10:47:50,-8.842000008
05/06/2017 10:48:13,-9.427000046
05/06/2017 10:48:19,-8.871999741
05/06/2017 10:48:44,-8.588999748
05/06/2017 10:49:13,-9.184000015
05/06/2017 10:49:38,-8.345999718
05/06/2017 10:50:13,-8.916999817
05/06/2017 10:50:38,-8.085000038
05/06/2017 10:51:07,-8.670999527
05/06/2017 10:51:13,-8.107000351
05/06/2017 10:51:38,-7.842999935
05/06/2017 10:52:07,-8.43900013
05/06/2017 10:52:32,-7.606999874
05/06/2017 10:53:07,-8.163999557
05/06/2017 10:53:13,-7.612999916
05/06/2017 10:53:38,-7.335999966
05/06/2017 10:54:07,-7.907000065
05/06/2017 10:54:13,-7.360000134
05/06/2017 10:54:38,-7.089000225
05/06/2017 10:55:01,-7.684999943
05/06/2017 10:55:07,-7.122000217
05/06/2017 10:55:32,-6.854000092
05/06/2017 10:55:55,-7.431000233
05/06/2017 10:56:01,-6.890999794
05/06/2017 10:56:26,-6.631000042
05/06/2017 10:56:55,-7.188000202
05/06/2017 10:57:19,-6.394999981
05/06/2017 10:57:49,-6.947999954
05/06/2017 10:58:01,-6.150000095
05/06/2017 10:58:20,-6.150000095
05/06/2017 10:58:43,-6.724999905
05/06/2017 10:58:49,-6.166999817
05/06/2017 10:59:14,-5.907000065
05/06/2017 10:59:37,-6.500999928
05/06/2017 10:59:43,-5.936999798
05/06/2017 11:00:08,-5.68900013
05/06/2017 11:00:31,-6.260000229
05/06/2017 11:01:02,-5.467000008
05/06/2017 11:01:25,-6.02699995
05/06/2017 11:01:31,-5.479000092
05/06/2017 11:01:56,-5.206999779
05/06/2017 11:02:19,-5.782999992
05/06/2017 11:02:50,-4.984000206
05/06/2017 11:03:13,-5.563000202
05/06/2017 11:03:19,-5.020999908
05/06/2017 11:03:44,-4.758999825
05/06/2017 11:04:07,-5.322999954
05/06/2017 11:04:13,-4.781000137
05/06/2017 11:04:38,-4.510000229
05/06/2017 11:05:07,-5.084000111
05/06/2017 11:05:32,-4.282000065
05/06/2017 11:06:01,-4.854000092
05/06/2017 11:06:26,-4.066999912
05/06/2017 11:06:55,-4.638999939
05/06/2017 11:07:20,-3.822999954
05/06/2017 11:07:49,-4.410999775
05/06/2017 11:08:14,-3.596999884
05/06/2017 11:08:43,-4.15500021
05/06/2017 11:09:08,-3.381999969
05/06/2017 11:09:37,-3.920000076
05/06/2017 11:10:02,-3.151000023
05/06/2017 11:10:31,-3.724999905
05/06/2017 11:10:56,-2.924000025
05/06/2017 11:11:25,-3.484999895
05/06/2017 11:11:50,-2.694000006
05/06/2017 11:12:19,-3.230000019
05/06/2017 11:12:44,-2.471999884
05/06/2017 11:13:13,-3.010999918
05/06/2017 11:13:38,-2.220999956
05/06/2017 11:14:07,-2.790999889
05/06/2017 11:14:31,-2.016000032
05/06/2017 11:15:01,-2.558000088
05/06/2017 11:15:26,-1.781000018
05/06/2017 11:15:55,-2.312000036
05/06/2017 11:16:20,-1.529999971
05/06/2017 11:16:49,-2.096999884
05/06/2017 11:17:13,-1.297000051
05/06/2017 11:17:43,-1.855999947
05/06/2017 11:18:07,-1.082999945
05/06/2017 11:18:37,-1.621999979
05/06/2017 11:19:02,-0.85799998
05/06/2017 11:19:31,-1.398000002
05/06/2017 11:19:56,-0.60799998
05/06/2017 11:20:25,-1.143000007
05/06/2017 11:20:50,-0.391000003
05/06/2017 11:21:19,-0.921000004
05/06/2017 11:21:44,-0.155000001
05/06/2017 11:22:13,-0.699999988
05/06/2017 11:22:37,0.079000004
05/06/2017 11:23:07,-0.458000004
05/06/2017 11:23:32,0.294
05/06/2017 11:24:01,-0.218999997
05/06/2017 11:24:25,0.555999994
05/06/2017 11:24:55,-0.004
05/06/2017 11:25:20,0.76700002
05/06/2017 11:25:49,0.231000006
05/06/2017 11:26:13,1.01699996
05/06/2017 11:26:43,0.446999997
05/06/2017 11:27:08,1.238000035
05/06/2017 11:27:37,0.694999993
05/06/2017 11:28:02,1.48300004
05/06/2017 11:28:31,0.943000019
05/06/2017 11:28:55,1.715000033
05/06/2017 11:29:25,1.164999962
05/06/2017 11:29:50,1.904999971
05/06/2017 11:30:19,1.378000021
05/06/2017 11:30:43,2.157999992
05/06/2017 11:31:13,1.628999949
05/06/2017 11:31:37,2.388999939
05/06/2017 11:32:07,1.848999977
05/06/2017 11:32:32,2.655999899
05/06/2017 11:33:01,2.094000101
05/06/2017 11:33:25,2.875
05/06/2017 11:33:55,2.319999933
05/06/2017 11:34:20,3.098999977
05/06/2017 11:34:49,2.558000088
05/06/2017 11:35:14,3.334000111
05/06/2017 11:35:43,2.799000025
05/06/2017 11:36:07,3.582000017
05/06/2017 11:36:37,3.019999981
05/06/2017 11:37:02,3.779999971
05/06/2017 11:37:31,3.243000031
05/06/2017 11:37:56,4.012000084
05/06/2017 11:38:25,3.492000103
05/06/2017 11:38:50,4.255000114
05/06/2017 11:39:19,3.72300005
05/06/2017 11:39:44,4.46999979
05/06/2017 11:40:13,3.960000038
05/06/2017 11:40:37,4.71999979
05/06/2017 11:41:07,4.18200016
05/06/2017 11:41:31,4.920000076
05/06/2017 11:42:01,4.413000107
05/06/2017 11:42:25,5.163000107
05/06/2017 11:42:55,4.652999878
05/06/2017 11:43:19,5.413000107
05/06/2017 11:43:49,4.870999813
05/06/2017 11:44:13,5.636000156
05/06/2017 11:44:43,5.097000122
05/06/2017 11:45:07,5.867000103
05/06/2017 11:45:37,5.348999977
05/06/2017 11:46:02,6.096000195
05/06/2017 11:46:31,5.56799984
05/06/2017 11:46:56,6.31799984
05/06/2017 11:47:25,5.815000057
05/06/2017 11:47:49,6.56099987
05/06/2017 11:48:19,6.02699995
05/06/2017 11:48:43,6.789000034
05/06/2017 11:49:13,6.255000114
05/06/2017 11:49:37,7.046000004
05/06/2017 11:50:07,6.486999989
05/06/2017 11:50:32,7.263000011
05/06/2017 11:51:01,6.739999771
05/06/2017 11:51:25,7.499000072
05/06/2017 11:51:55,6.953000069
05/06/2017 11:52:19,7.727000237
05/06/2017 11:52:49,7.19299984
05/06/2017 11:53:13,7.967000008
05/06/2017 11:53:43,7.423999786
05/06/2017 11:54:07,8.215000153
05/06/2017 11:54:37,7.662000179
05/06/2017 11:55:01,8.456999779
05/06/2017 11:55:31,7.888000011
05/06/2017 11:55:55,8.682999611
05/06/2017 11:56:25,8.12100029
05/06/2017 11:56:49,8.934000015
05/06/2017 11:57:19,8.376999855
05/06/2017 11:57:43,9.166999817
05/06/2017 11:58:13,8.618000031
05/06/2017 11:58:37,9.404000282
05/06/2017 11:59:07,8.828000069
05/06/2017 11:59:31,9.645999908
05/06/2017 12:00:01,9.06799984
05/06/2017 12:00:25,9.847000122
05/06/2017 12:00:55,9.281999588
05/06/2017 12:01:19,10.08699989
05/06/2017 12:01:49,9.522999763
05/06/2017 12:02:13,10.31799984
05/06/2017 12:02:43,9.774000168
05/06/2017 12:03:07,10.54899979
05/06/2017 12:03:37,9.994000435
05/06/2017 12:04:01,10.77499962
05/06/2017 12:04:31,10.21100044
05/06/2017 12:04:55,11.00399971
05/06/2017 12:05:25,10.44499969
05/06/2017 12:05:49,11.22799969
05/06/2017 12:06:19,10.69900036
05/06/2017 12:06:43,11.48600006
05/06/2017 12:07:13,10.92099953
05/06/2017 12:07:37,11.67599964
05/06/2017 12:08:07,11.13199997
05/06/2017 12:08:31,11.91499996
05/06/2017 12:09:01,11.37699986
05/06/2017 12:09:25,12.16100025
05/06/2017 12:09:55,11.62800026
05/06/2017 12:10:19,12.40200043
05/06/2017 12:10:49,11.84799957
05/06/2017 12:11:13,12.62899971
05/06/2017 12:11:43,12.05099964
05/06/2017 12:12:07,12.85099983
05/06/2017 12:12:37,12.31599998
05/06/2017 12:13:01,13.09000015
05/06/2017 12:13:31,12.5369997
05/06/2017 12:13:55,13.3380003
05/06/2017 12:14:25,12.78199959
05/06/2017 12:14:49,13.52999973
05/06/2017 12:15:19,12.98600006
05/06/2017 12:15:43,13.77999973
05/06/2017 12:16:13,13.24100018
05/06/2017 12:16:37,13.99100018
05/06/2017 12:17:07,13.47599983
05/06/2017 12:17:31,14.29800034
05/06/2017 12:18:01,13.70899963
05/06/2017 12:18:25,14.52700043
05/06/2017 12:18:55,13.92199993
05/06/2017 12:19:19,14.73799992
05/06/2017 12:19:49,14.14400005
05/06/2017 12:20:13,14.97399998
05/06/2017 12:20:43,14.41300011
05/06/2017 12:21:07,15.22000027
05/06/2017 12:21:37,14.65799999
05/06/2017 12:21:43,15.17300034
05/06/2017 12:22:07,15.44799995
05/06/2017 12:22:31,14.86400032
05/06/2017 12:22:37,15.38199997
05/06/2017 12:23:01,15.64299965
05/06/2017 12:23:25,15.08300018
05/06/2017 12:23:31,15.62100029
05/06/2017 12:23:55,15.88599968
05/06/2017 12:24:19,15.33399963
05/06/2017 12:24:49,16.12599945
05/06/2017 12:25:19,15.59200001
05/06/2017 12:25:43,16.43400002
05/06/2017 12:26:13,15.82499981
05/06/2017 12:26:37,16.59399986
05/06/2017 12:27:07,16.0510006
05/06/2017 12:27:31,16.83399963
05/06/2017 12:28:01,16.29800034
05/06/2017 12:28:07,16.83399963
05/06/2017 12:28:31,17.10499954
05/06/2017 12:29:01,16.55500031
05/06/2017 12:29:07,17.08499908
05/06/2017 12:29:31,17.3579998
05/06/2017 12:30:01,16.80900002
05/06/2017 12:30:25,17.57900047
05/06/2017 12:30:55,17.00799942
05/06/2017 12:31:19,17.79999924
05/06/2017 12:31:49,17.25
05/06/2017 12:32:13,18.04100037
05/06/2017 12:32:43,17.51199913
05/06/2017 12:32:49,18.06900024
05/06/2017 12:33:13,18.32999992
05/06/2017 12:33:37,17.72500038
05/06/2017 12:33:43,18.26199913
05/06/2017 12:34:07,18.52400017
05/06/2017 12:34:31,17.95400047
05/06/2017 12:34:37,18.50300026
05/06/2017 12:35:01,18.76099968
05/06/2017 12:35:30,18.21899986
05/06/2017 12:35:55,19.03300095
05/06/2017 12:36:25,18.45599937
05/06/2017 12:36:49,19.27599907
05/06/2017 12:37:19,18.68899918
05/06/2017 12:37:25,19.21999931
05/06/2017 12:37:49,19.50200081
05/06/2017 12:38:13,18.88999939
05/06/2017 12:38:19,19.45000076
05/06/2017 12:38:43,19.72299957
05/06/2017 12:39:07,19.14599991
05/06/2017 12:39:13,19.68499947
05/06/2017 12:39:37,19.95100021
05/06/2017 12:40:07,19.40299988
05/06/2017 12:40:31,20.19199944
05/06/2017 12:41:01,19.62100029
05/06/2017 12:41:25,20.42399979
05/06/2017 12:41:55,19.82799911
05/06/2017 12:42:19,20.62999916
05/06/2017 12:42:49,20.08399963
05/06/2017 12:43:13,20.91799927
05/06/2017 12:43:43,20.32600021
05/06/2017 12:44:07,21.12299919
