Time,Angle
04/17/2017 11:27:42,-102.1470032
04/17/2017 11:27:47,-102.1470032
04/17/2017 11:27:48,-107.4660034
04/17/2017 11:27:53,-107.4660034
04/17/2017 11:27:54,-112.7529984
04/17/2017 11:27:59,-112.7529984
04/17/2017 11:28:00,-118.177002
04/17/2017 11:28:05,-118.177002
04/17/2017 11:28:11,-119.3180008
04/17/2017 11:28:12,-117.1989975
04/17/2017 11:32:35,-117.1529999
04/17/2017 11:32:36,-120
04/17/2017 11:32:41,-120
04/17/2017 11:32:42,-117.2080002
04/17/2017 11:33:11,-117.0400009
04/17/2017 11:33:12,-119.5849991
04/17/2017 11:33:17,-119.5849991
04/17/2017 11:43:18,-120
04/17/2017 11:53:18,-120
04/17/2017 12:03:18,-120
04/17/2017 12:13:18,-120
04/17/2017 12:23:18,-120
04/17/2017 12:33:19,-120
04/17/2017 12:43:20,-120
04/17/2017 12:53:21,-120
04/17/2017 13:03:21,-120
04/17/2017 13:13:21,-120
04/17/2017 13:23:22,-120
04/17/2017 13:33:22,-120
04/17/2017 13:43:23,-120
04/17/2017 13:53:23,-120
04/17/2017 14:03:23,-120
04/17/2017 14:13:23,-120
04/17/2017 14:23:23,-120
04/17/2017 14:33:24,-120
04/17/2017 14:43:25,-120
04/17/2017 14:53:26,-120
04/17/2017 15:03:27,-120
04/17/2017 15:13:28,-120
04/17/2017 15:23:28,-120
04/17/2017 15:33:28,-120
04/17/2017 15:43:29,-120
04/17/2017 15:53:29,-120
04/17/2017 16:03:30,-120
04/17/2017 16:13:31,-120
04/17/2017 16:23:31,-120
04/17/2017 16:33:31,-120
04/17/2017 16:43:31,-120
04/17/2017 16:53:31,-120
04/17/2017 17:03:32,-120
